t	T	P
0.0	101.17302052785924	102463.34310850438
0.07800793647766113	101.17302052785924	102091.88660801563
0.1510152816772461	101.17302052785924	102463.34310850438
0.2210221290588379	101.17302052785924	102463.34310850438
0.2860286235809326	101.17302052785924	102463.34310850438
0.3520352840423584	101.17302052785924	102463.34310850438
0.4170417785644531	101.17302052785924	102463.34310850438
0.4830482006072998	101.17302052785924	102463.34310850438
0.5480549335479736	101.17302052785924	102463.34310850438
0.6140613555908203	101.17302052785924	102463.34310850438
0.6800682544708252	101.17302052785924	102463.34310850438
0.7450745105743408	101.17302052785924	102463.34310850438
0.8110811710357666	101.17302052785924	102463.34310850438
0.8760876655578613	101.17302052785924	102463.34310850438
0.942094087600708	101.17302052785924	102463.34310850438
1.0071008205413818	101.17302052785924	102463.34310850438
1.0771079063415527	101.17302052785924	102463.34310850438
1.1421141624450684	101.17302052785924	102463.34310850438
1.2081210613250732	101.17302052785924	102463.34310850438
1.27412748336792	101.17302052785924	102463.34310850438
1.3391339778900146	101.17302052785924	102463.34310850438
1.4051406383514404	101.17302052785924	102463.34310850438
1.4701471328735352	101.17302052785924	102463.34310850438
1.536153793334961	101.17302052785924	102463.34310850438
1.6011602878570557	101.17302052785924	102463.34310850438
1.6671669483184814	101.17302052785924	102463.34310850438
1.732173204421997	101.17302052785924	102463.34310850438
1.7981798648834229	101.17302052785924	102463.34310850438
1.8631863594055176	101.17302052785924	102463.34310850438
1.9291930198669434	101.17302052785924	102463.34310850438
1.9981999397277832	101.17302052785924	102463.34310850438
2.06420636177063	101.17302052785924	102463.34310850438
2.134213447570801	101.17302052785924	102463.34310850438
2.2032203674316406	101.17302052785924	102463.34310850438
2.2692267894744873	101.17302052785924	102463.34310850438
2.334233522415161	101.17302052785924	102091.88660801563
2.400239944458008	101.17302052785924	102463.34310850438
2.4692471027374268	101.17302052785924	102091.88660801563
2.5352535247802734	101.17302052785924	102091.88660801563
2.6002602577209473	101.17302052785924	102463.34310850438
2.670267105102539	101.17302052785924	102463.34310850438
2.736273765563965	101.17302052785924	102463.34310850438
2.8012800216674805	101.17302052785924	102091.88660801563
2.8672869205474854	101.17302052785924	102091.88660801563
2.936293840408325	101.17302052785924	102463.34310850438
3.006300687789917	101.17302052785924	102091.88660801563
3.0713071823120117	101.17302052785924	102091.88660801563
3.1413142681121826	101.17302052785924	102091.88660801563
3.2073206901550293	101.17302052785924	102091.88660801563
3.272327184677124	101.17302052785924	102463.34310850438
3.33833384513855	101.17302052785924	102463.34310850438
3.4073407649993896	101.17302052785924	102091.88660801563
3.4813482761383057	101.17302052785924	102091.88660801563
3.5473546981811523	101.17302052785924	102091.88660801563
3.616361618041992	101.17302052785924	102091.88660801563
3.686368703842163	101.17302052785924	102091.88660801563
3.755375385284424	101.66177908113391	102091.88660801563
3.829383134841919	101.17302052785924	102091.88660801563
3.8953895568847656	101.17302052785924	102091.88660801563
3.9603960514068604	101.17302052785924	102091.88660801563
4.030403137207031	101.17302052785924	102091.88660801563
4.095409631729126	101.66177908113391	102091.88660801563
4.165416479110718	101.17302052785924	102091.88660801563
4.230423212051392	101.17302052785924	102091.88660801563
4.296429634094238	101.17302052785924	102091.88660801563
4.362436294555664	101.17302052785924	102091.88660801563
4.427442789077759	101.17302052785924	102091.88660801563
4.49744987487793	101.17302052785924	102091.88660801563
4.562456130981445	101.17302052785924	102091.88660801563
4.632463216781616	101.66177908113391	102091.88660801563
4.697469711303711	101.17302052785924	102091.88660801563
4.767476797103882	101.66177908113391	102091.88660801563
4.833483457565308	101.17302052785924	102091.88660801563
4.902490139007568	101.17302052785924	102091.88660801563
4.968496799468994	101.66177908113391	102091.88660801563
5.037503957748413	101.17302052785924	102091.88660801563
5.107510805130005	101.17302052785924	102091.88660801563
5.173517465591431	101.66177908113391	102091.88660801563
5.238523721694946	101.17302052785924	102091.88660801563
5.304530620574951	101.17302052785924	102091.88660801563
5.373537302017212	101.17302052785924	102091.88660801563
5.443544387817383	101.66177908113391	102091.88660801563
5.5085508823394775	101.17302052785924	102091.88660801563
5.574557542800903	101.66177908113391	102091.88660801563
5.639563798904419	101.17302052785924	102091.88660801563
5.70957088470459	101.66177908113391	102091.88660801563
5.775577545166016	101.66177908113391	102091.88660801563
5.84058403968811	101.66177908113391	102091.88660801563
5.906590700149536	101.17302052785924	102091.88660801563
5.971597194671631	101.66177908113391	102091.88660801563
6.041604280471802	101.66177908113391	102091.88660801563
6.1066107749938965	101.66177908113391	102091.88660801563
6.172617435455322	101.17302052785924	102091.88660801563
6.237623691558838	101.66177908113391	102091.88660801563
6.303630352020264	101.17302052785924	102091.88660801563
6.368636846542358	101.66177908113391	102091.88660801563
6.434643507003784	101.66177908113391	102091.88660801563
6.503650426864624	101.66177908113391	102091.88660801563
6.569656848907471	101.17302052785924	102091.88660801563
6.6356635093688965	101.17302052785924	102091.88660801563
6.700670003890991	101.66177908113391	102091.88660801563
6.766676664352417	101.66177908113391	102091.88660801563
6.831683158874512	101.66177908113391	102091.88660801563
6.901690244674683	101.66177908113391	102091.88660801563
6.966696500778198	101.66177908113391	102091.88660801563
7.036703586578369	101.66177908113391	102091.88660801563
7.101710081100464	101.66177908113391	102091.88660801563
7.16771674156189	101.66177908113391	102091.88660801563
7.232723236083984	101.17302052785924	102091.88660801563
7.29872989654541	101.17302052785924	102091.88660801563
7.364736318588257	101.66177908113391	102091.88660801563
7.429743051528931	101.66177908113391	102091.88660801563
7.495749473571777	101.66177908113391	102091.88660801563
7.564756631851196	101.17302052785924	102091.88660801563
7.630763053894043	101.66177908113391	102091.88660801563
7.695769548416138	101.17302052785924	102091.88660801563
7.7617762088775635	101.66177908113391	102091.88660801563
7.830783128738403	101.66177908113391	101720.43010752687
7.89678955078125	101.66177908113391	102091.88660801563
7.962796449661255	101.17302052785924	101720.43010752687
8.031803369522095	101.17302052785924	101720.43010752687
8.097809791564941	101.66177908113391	101720.43010752687
8.162816286087036	101.17302052785924	101720.43010752687
8.228822946548462	101.66177908113391	101720.43010752687
8.293829441070557	101.17302052785924	101720.43010752687
8.359836101531982	101.17302052785924	101720.43010752687
8.424842357635498	101.17302052785924	101720.43010752687
8.490849256515503	101.66177908113391	101720.43010752687
8.555855512619019	101.66177908113391	101720.43010752687
8.621862173080444	101.66177908113391	101720.43010752687
8.690869092941284	101.17302052785924	101720.43010752687
8.75687575340271	101.17302052785924	101720.43010752687
8.822882175445557	101.66177908113391	101720.43010752687
8.887888669967651	101.66177908113391	101720.43010752687
8.953895330429077	101.66177908113391	101720.43010752687
9.022902488708496	101.66177908113391	101720.43010752687
9.088908910751343	101.66177908113391	101720.43010752687
9.153915405273438	101.66177908113391	101720.43010752687
9.22392225265503	101.66177908113391	101720.43010752687
9.288928985595703	101.66177908113391	101720.43010752687
9.35493540763855	101.66177908113391	101720.43010752687
9.420942306518555	101.66177908113391	101720.43010752687
9.48594856262207	101.17302052785924	101720.43010752687
9.551954984664917	101.17302052785924	101720.43010752687
9.620962142944336	101.66177908113391	101720.43010752687
9.690969228744507	101.17302052785924	101720.43010752687
9.755975484848022	101.66177908113391	101720.43010752687
9.821982145309448	101.66177908113391	101720.43010752687
9.886988639831543	101.17302052785924	101720.43010752687
9.956995725631714	101.66177908113391	101720.43010752687
10.027002811431885	101.66177908113391	101720.43010752687
10.096009492874146	101.66177908113391	101720.43010752687
10.162016153335571	101.17302052785924	101720.43010752687
10.227022647857666	101.66177908113391	101720.43010752687
10.297029733657837	101.66177908113391	101720.43010752687
10.362035989761353	101.66177908113391	101348.97360703812
10.436043739318848	101.66177908113391	101348.97360703812
10.50605058670044	101.66177908113391	101348.97360703812
10.571057081222534	101.66177908113391	101348.97360703812
10.641064167022705	101.66177908113391	101720.43010752687
10.7060706615448	101.66177908113391	101348.97360703812
10.772077083587646	101.66177908113391	101348.97360703812
10.842084169387817	101.17302052785924	101348.97360703812
10.907090902328491	101.66177908113391	101348.97360703812
10.977097511291504	101.66177908113391	101348.97360703812
11.046104669570923	101.66177908113391	101348.97360703812
11.116111516952515	101.66177908113391	101348.97360703812
11.186118602752686	101.66177908113391	101348.97360703812
11.25112509727478	101.66177908113391	101348.97360703812
11.317131757736206	101.66177908113391	101348.97360703812
11.3821382522583	101.17302052785924	101348.97360703812
11.452145338058472	101.66177908113391	101348.97360703812
11.522152423858643	101.66177908113391	101348.97360703812
11.591159105300903	101.66177908113391	101348.97360703812
11.657165765762329	101.66177908113391	101348.97360703812
11.72617244720459	101.66177908113391	101348.97360703812
11.792179107666016	101.66177908113391	101348.97360703812
11.861186265945435	101.66177908113391	101348.97360703812
11.927192687988281	101.66177908113391	101348.97360703812
11.997199773788452	101.66177908113391	101348.97360703812
12.062206029891968	101.66177908113391	101348.97360703812
12.132213115692139	101.17302052785924	100977.51710654936
12.197219610214233	101.66177908113391	101348.97360703812
12.26322627067566	101.17302052785924	100977.51710654936
12.328232765197754	101.66177908113391	100977.51710654936
12.39423942565918	101.17302052785924	100977.51710654936
12.459245920181274	101.66177908113391	100977.51710654936
12.529253005981445	101.66177908113391	100977.51710654936
12.594259262084961	101.66177908113391	100977.51710654936
12.660266160964966	101.17302052785924	100977.51710654936
12.726272583007812	101.66177908113391	100977.51710654936
12.791279077529907	101.66177908113391	100977.51710654936
12.861285924911499	101.66177908113391	100977.51710654936
12.926292657852173	101.17302052785924	100977.51710654936
12.996299743652344	101.17302052785924	100977.51710654936
13.06130599975586	101.17302052785924	100977.51710654936
13.127312660217285	101.66177908113391	100977.51710654936
13.19231915473938	101.66177908113391	100977.51710654936
13.26232624053955	101.17302052785924	100977.51710654936
13.328332662582397	101.66177908113391	100977.51710654936
13.393339157104492	101.66177908113391	100977.51710654936
13.463346242904663	101.17302052785924	100977.51710654936
13.528352975845337	101.66177908113391	100977.51710654936
13.594359397888184	101.66177908113391	100977.51710654936
13.659365892410278	101.66177908113391	100977.51710654936
13.72937273979187	101.66177908113391	100977.51710654936
13.803380250930786	101.66177908113391	100977.51710654936
13.872387170791626	101.66177908113391	100977.51710654936
13.938393831253052	101.17302052785924	100977.51710654936
14.003400325775146	101.66177908113391	100977.51710654936
14.069406747817993	101.66177908113391	100977.51710654936
14.134413480758667	101.66177908113391	100977.51710654936
14.200419902801514	101.66177908113391	100977.51710654936
14.26642656326294	101.17302052785924	100977.51710654936
14.33543348312378	101.66177908113391	100977.51710654936
14.401440143585205	101.66177908113391	100977.51710654936
14.4664466381073	101.17302052785924	100977.51710654936
14.532453298568726	101.17302052785924	100606.06060606061
14.597459554672241	101.17302052785924	100606.06060606061
14.667466640472412	101.17302052785924	100606.06060606061
14.736473560333252	101.66177908113391	100606.06060606061
14.806480407714844	101.66177908113391	100606.06060606061
14.872487306594849	101.17302052785924	100606.06060606061
14.937493562698364	101.17302052785924	100606.06060606061
15.00350046157837	101.17302052785924	100606.06060606061
15.068506717681885	101.66177908113391	100606.06060606061
15.13451337814331	101.17302052785924	100606.06060606061
15.199519872665405	101.17302052785924	100606.06060606061
15.265526294708252	101.66177908113391	100606.06060606061
15.330533027648926	101.17302052785924	100606.06060606061
15.396539449691772	101.17302052785924	100606.06060606061
15.461546182632446	101.17302052785924	100606.06060606061
15.527552604675293	101.66177908113391	100606.06060606061
15.597559690475464	101.66177908113391	100606.06060606061
15.662566184997559	101.66177908113391	100606.06060606061
15.728572845458984	101.66177908113391	100606.06060606061
15.793579339981079	101.17302052785924	100606.06060606061
15.863586187362671	101.66177908113391	100606.06060606061
15.928592681884766	101.66177908113391	100606.06060606061
15.994599342346191	101.17302052785924	100606.06060606061
16.059605836868286	101.17302052785924	100606.06060606061
16.125612497329712	101.66177908113391	100606.06060606061
16.190618991851807	101.17302052785924	100606.06060606061
16.256625413894653	101.17302052785924	100606.06060606061
16.326632499694824	101.17302052785924	100606.06060606061
16.395639419555664	101.17302052785924	100606.06060606061
16.46164608001709	101.66177908113391	100606.06060606061
16.526652574539185	101.66177908113391	100234.60410557184
16.59265899658203	101.17302052785924	100606.06060606061
16.657665729522705	101.17302052785924	100606.06060606061
16.72367215156555	101.66177908113391	100606.06060606061
16.788678884506226	101.17302052785924	100606.06060606061
16.858685731887817	101.17302052785924	100606.06060606061
16.92869281768799	101.17302052785924	100606.06060606061
16.993699073791504	101.17302052785924	100606.06060606061
17.063706159591675	101.17302052785924	100606.06060606061
17.12871289253235	101.17302052785924	100606.06060606061
17.194719314575195	101.17302052785924	100606.06060606061
17.25972604751587	101.17302052785924	100606.06060606061
17.325732469558716	101.17302052785924	100606.06060606061
17.39073896408081	101.17302052785924	100234.60410557184
17.46074604988098	101.17302052785924	100234.60410557184
17.526752710342407	101.17302052785924	100234.60410557184
17.591758966445923	101.17302052785924	100234.60410557184
17.657765865325928	101.66177908113391	100234.60410557184
17.722772121429443	101.17302052785924	100234.60410557184
17.78877878189087	101.17302052785924	100234.60410557184
17.853785276412964	101.17302052785924	100234.60410557184
17.91979193687439	101.66177908113391	100234.60410557184
17.984798431396484	101.17302052785924	100234.60410557184
18.054805278778076	101.17302052785924	100234.60410557184
18.11981201171875	101.17302052785924	100234.60410557184
18.185818433761597	101.17302052785924	100234.60410557184
18.25082516670227	101.66177908113391	100234.60410557184
18.316831588745117	101.17302052785924	100234.60410557184
18.386838674545288	101.17302052785924	100234.60410557184
18.451844930648804	101.66177908113391	100234.60410557184
18.51785182952881	101.17302052785924	100234.60410557184
18.582858085632324	101.17302052785924	100234.60410557184
18.64886498451233	101.17302052785924	100234.60410557184
18.713871240615845	101.17302052785924	100234.60410557184
18.77987790107727	101.17302052785924	100234.60410557184
18.844884395599365	101.17302052785924	100234.60410557184
18.910890817642212	101.66177908113391	100234.60410557184
18.975897550582886	101.17302052785924	100234.60410557184
19.045904397964478	101.66177908113391	100234.60410557184
19.111911058425903	101.17302052785924	100234.60410557184
19.176917552947998	101.17302052785924	100234.60410557184
19.242924213409424	101.17302052785924	100234.60410557184
19.30793070793152	101.17302052785924	99863.14760508308
19.373937368392944	101.66177908113391	99863.14760508308
19.43894386291504	101.17302052785924	99863.14760508308
19.504950284957886	101.17302052785924	99863.14760508308
19.56995701789856	101.17302052785924	99863.14760508308
19.635963439941406	101.17302052785924	99863.14760508308
19.70097017288208	101.17302052785924	99863.14760508308
19.766976594924927	101.17302052785924	99863.14760508308
19.831982851028442	101.66177908113391	99863.14760508308
19.897989749908447	101.17302052785924	99863.14760508308
19.962996006011963	101.17302052785924	99863.14760508308
20.029002904891968	101.66177908113391	99863.14760508308
20.094009160995483	101.17302052785924	99863.14760508308
20.16001605987549	101.66177908113391	99863.14760508308
20.225022315979004	101.17302052785924	99863.14760508308
20.29102921485901	101.17302052785924	99863.14760508308
20.357035636901855	101.17302052785924	99863.14760508308
20.42204189300537	101.17302052785924	99863.14760508308
20.492048978805542	101.17302052785924	99863.14760508308
20.557055711746216	101.17302052785924	99863.14760508308
20.623062133789062	101.17302052785924	99863.14760508308
20.688068628311157	101.17302052785924	99863.14760508308
20.754075288772583	101.17302052785924	99863.14760508308
20.819081783294678	101.17302052785924	99863.14760508308
20.885088443756104	101.17302052785924	99863.14760508308
20.9500949382782	101.17302052785924	99863.14760508308
21.016101598739624	101.17302052785924	99863.14760508308
21.08210802078247	101.17302052785924	99863.14760508308
21.147114515304565	101.17302052785924	99863.14760508308
21.21212124824524	101.17302052785924	99863.14760508308
21.278127670288086	101.17302052785924	99491.69110459433
21.34413433074951	101.17302052785924	99491.69110459433
21.409140825271606	101.17302052785924	99491.69110459433
21.475147485733032	101.17302052785924	99491.69110459433
21.540153980255127	101.17302052785924	99491.69110459433
21.606160402297974	101.17302052785924	99491.69110459433
21.671167135238647	101.17302052785924	99491.69110459433
21.737173557281494	101.17302052785924	99491.69110459433
21.802180290222168	101.17302052785924	99491.69110459433
21.868186712265015	101.17302052785924	99491.69110459433
21.93319296836853	101.17302052785924	99491.69110459433
21.999199867248535	101.17302052785924	99491.69110459433
22.06420612335205	101.17302052785924	99491.69110459433
22.130213022232056	101.17302052785924	99491.69110459433
22.200219869613647	101.17302052785924	99491.69110459433
22.265226364135742	101.17302052785924	99491.69110459433
22.33123278617859	101.17302052785924	99491.69110459433
22.396239519119263	101.17302052785924	99491.69110459433
22.46224594116211	101.17302052785924	99491.69110459433
22.53125309944153	101.17302052785924	99491.69110459433
22.597259521484375	101.17302052785924	99491.69110459433
22.66226601600647	101.17302052785924	99491.69110459433
22.728272676467896	101.17302052785924	99491.69110459433
22.79327917098999	101.17302052785924	99491.69110459433
22.859285831451416	101.17302052785924	99491.69110459433
22.925292491912842	101.17302052785924	99491.69110459433
22.990298986434937	101.17302052785924	99491.69110459433
23.055305242538452	101.17302052785924	99491.69110459433
23.121311902999878	101.17302052785924	99120.23460410557
23.187318563461304	101.17302052785924	99491.69110459433
23.2523250579834	101.17302052785924	99120.23460410557
23.318331718444824	101.17302052785924	99120.23460410557
23.38333821296692	101.17302052785924	99120.23460410557
23.449344873428345	101.17302052785924	99120.23460410557
23.51435112953186	101.17302052785924	99120.23460410557
23.580358028411865	101.17302052785924	99120.23460410557
23.64536428451538	101.17302052785924	99120.23460410557
23.711370944976807	101.17302052785924	99120.23460410557
23.7813777923584	101.17302052785924	99120.23460410557
23.850384950637817	101.17302052785924	99120.23460410557
23.916391611099243	101.17302052785924	99120.23460410557
23.98139786720276	101.17302052785924	99120.23460410557
24.047404766082764	101.17302052785924	99120.23460410557
24.11241102218628	101.17302052785924	99120.23460410557
24.178417682647705	101.17302052785924	99120.23460410557
24.2434241771698	101.17302052785924	99120.23460410557
24.309430837631226	101.17302052785924	99120.23460410557
24.37443733215332	101.17302052785924	99120.23460410557
24.440443754196167	101.17302052785924	99120.23460410557
24.50545024871826	101.17302052785924	99120.23460410557
24.571456909179688	101.17302052785924	99120.23460410557
24.640464067459106	101.17302052785924	99120.23460410557
24.706470489501953	101.17302052785924	99120.23460410557
24.776477575302124	101.17302052785924	99120.23460410557
24.84148383140564	101.17302052785924	99120.23460410557
24.907490730285645	101.17302052785924	99120.23460410557
24.97249698638916	101.17302052785924	99120.23460410557
25.038503885269165	101.17302052785924	99120.23460410557
25.107510566711426	101.17302052785924	99120.23460410557
25.17351722717285	101.17302052785924	99120.23460410557
25.238523721694946	101.17302052785924	99120.23460410557
25.304530382156372	101.17302052785924	99120.23460410557
25.37053680419922	101.17302052785924	99120.23460410557
25.435543298721313	101.17302052785924	99120.23460410557
25.500550031661987	101.17302052785924	99120.23460410557
25.566556453704834	101.17302052785924	98748.77810361682
25.63256311416626	101.17302052785924	99120.23460410557
25.697569608688354	101.17302052785924	98748.77810361682
25.76357626914978	101.17302052785924	99120.23460410557
25.828582763671875	101.17302052785924	98748.77810361682
25.89458918571472	101.17302052785924	98748.77810361682
25.959595918655396	101.17302052785924	98748.77810361682
26.025602340698242	101.17302052785924	98748.77810361682
26.090608835220337	101.17302052785924	98748.77810361682
26.156615495681763	101.17302052785924	98748.77810361682
26.221621990203857	101.17302052785924	98748.77810361682
26.287628650665283	101.17302052785924	98748.77810361682
26.3526349067688	101.17302052785924	98748.77810361682
26.418641805648804	101.17302052785924	98748.77810361682
26.48364806175232	101.17302052785924	98748.77810361682
26.549654960632324	101.17302052785924	98748.77810361682
26.61566138267517	101.17302052785924	98748.77810361682
26.680667877197266	101.17302052785924	98748.77810361682
26.74667453765869	101.17302052785924	98748.77810361682
26.811680793762207	101.17302052785924	98748.77810361682
26.877687692642212	101.17302052785924	98748.77810361682
26.942693948745728	101.17302052785924	98748.77810361682
27.008700847625732	101.17302052785924	98748.77810361682
27.073707103729248	101.17302052785924	98748.77810361682
27.139714002609253	101.17302052785924	98748.77810361682
27.20472025871277	101.17302052785924	98748.77810361682
27.270726680755615	101.17302052785924	98748.77810361682
27.33573341369629	101.17302052785924	98748.77810361682
27.401739835739136	101.17302052785924	98748.77810361682
27.46674656867981	101.17302052785924	98748.77810361682
27.532752990722656	101.17302052785924	98748.77810361682
27.59775972366333	101.17302052785924	98748.77810361682
27.663766145706177	101.17302052785924	98377.32160312805
27.729772567749023	101.17302052785924	98377.32160312805
27.794779300689697	101.17302052785924	98748.77810361682
27.860785722732544	101.17302052785924	98377.32160312805
27.925792455673218	101.17302052785924	98377.32160312805
27.991798877716064	101.17302052785924	98377.32160312805
28.05680561065674	101.17302052785924	98377.32160312805
28.122812032699585	101.17302052785924	98377.32160312805
28.18781852722168	101.17302052785924	98377.32160312805
28.253825187683105	101.17302052785924	98377.32160312805
28.3188316822052	101.17302052785924	98377.32160312805
28.384838342666626	101.17302052785924	98377.32160312805
28.44984483718872	101.17302052785924	98377.32160312805
28.515851497650146	101.17302052785924	98377.32160312805
28.58085799217224	101.17302052785924	98377.32160312805
28.646864414215088	101.17302052785924	98377.32160312805
28.71187114715576	101.17302052785924	98377.32160312805
28.77787756919861	101.17302052785924	98377.32160312805
28.842884302139282	101.17302052785924	98377.32160312805
28.90889072418213	101.17302052785924	98377.32160312805
28.974897384643555	101.17302052785924	98377.32160312805
29.03990387916565	101.17302052785924	98377.32160312805
29.105910301208496	101.17302052785924	98377.32160312805
29.17091703414917	101.17302052785924	98377.32160312805
29.236923456192017	101.17302052785924	98377.32160312805
29.30193018913269	101.17302052785924	98377.32160312805
29.367936611175537	101.17302052785924	98377.32160312805
29.432942867279053	101.17302052785924	98377.32160312805
29.498949766159058	101.17302052785924	98377.32160312805
29.563956022262573	101.17302052785924	98377.32160312805
29.629962921142578	101.17302052785924	98377.32160312805
29.694969177246094	101.17302052785924	98377.32160312805
29.7609760761261	101.17302052785924	98377.32160312805
29.825982332229614	101.17302052785924	98377.32160312805
29.89198899269104	101.17302052785924	98377.32160312805
29.956995487213135	101.17302052785924	98377.32160312805
30.02300190925598	101.17302052785924	98377.32160312805
30.088008642196655	101.17302052785924	98005.86510263929
30.154015064239502	101.17302052785924	98005.86510263929
30.220021963119507	101.17302052785924	98005.86510263929
30.285028219223022	101.17302052785924	98005.86510263929
30.351035118103027	101.17302052785924	98005.86510263929
30.416041374206543	101.17302052785924	98005.86510263929
30.48204779624939	101.17302052785924	98005.86510263929
30.547054529190063	101.17302052785924	98005.86510263929
30.61306095123291	101.17302052785924	98005.86510263929
30.678067684173584	101.17302052785924	98005.86510263929
30.74407410621643	101.17302052785924	98005.86510263929
30.809080600738525	101.17302052785924	98005.86510263929
30.879087686538696	101.17302052785924	98005.86510263929
30.945094347000122	101.17302052785924	98005.86510263929
31.010100841522217	101.17302052785924	98005.86510263929
31.076107501983643	101.17302052785924	98005.86510263929
31.141113996505737	101.17302052785924	98005.86510263929
31.207120418548584	101.17302052785924	98005.86510263929
31.272127151489258	101.17302052785924	98005.86510263929
31.34213376045227	101.17302052785924	98005.86510263929
31.407140493392944	101.17302052785924	98005.86510263929
31.477147579193115	101.17302052785924	98005.86510263929
31.54215407371521	101.17302052785924	98005.86510263929
31.608160734176636	101.17302052785924	98005.86510263929
31.674167156219482	101.17302052785924	98005.86510263929
31.739173650741577	101.17302052785924	98005.86510263929
31.805180311203003	101.17302052785924	98005.86510263929
31.870186805725098	101.17302052785924	98005.86510263929
31.94019389152527	101.17302052785924	98005.86510263929
32.005200147628784	101.17302052785924	98005.86510263929
32.07120680809021	101.17302052785924	98005.86510263929
32.136213302612305	101.17302052785924	98005.86510263929
32.20221996307373	101.17302052785924	98005.86510263929
32.267226457595825	101.17302052785924	97634.40860215054
32.33323311805725	101.17302052785924	97634.40860215054
32.398239612579346	101.17302052785924	98005.86510263929
32.46424603462219	101.17302052785924	97634.40860215054
32.53025269508362	101.17302052785924	97634.40860215054
32.59525918960571	100.68426197458456	97634.40860215054
32.66126585006714	101.17302052785924	97634.40860215054
32.72627234458923	101.17302052785924	97634.40860215054
32.796279430389404	101.17302052785924	97634.40860215054
32.8612859249115	101.17302052785924	97634.40860215054
32.927292585372925	101.17302052785924	97634.40860215054
32.99229884147644	101.17302052785924	97634.40860215054
33.058305740356445	100.68426197458456	97634.40860215054
33.12331199645996	101.17302052785924	97634.40860215054
33.18931865692139	100.68426197458456	97634.40860215054
33.25432515144348	101.17302052785924	97634.40860215054
33.32033181190491	100.68426197458456	97634.40860215054
33.385338306427	101.17302052785924	97634.40860215054
33.45134496688843	101.17302052785924	97634.40860215054
33.51635146141052	101.17302052785924	97634.40860215054
33.58235788345337	101.17302052785924	97634.40860215054
33.648364782333374	101.17302052785924	97634.40860215054
33.71337103843689	101.17302052785924	97634.40860215054
33.78337812423706	101.17302052785924	97634.40860215054
33.85238480567932	100.68426197458456	97634.40860215054
33.918391704559326	101.17302052785924	97634.40860215054
33.98339796066284	100.68426197458456	97634.40860215054
34.05340504646301	100.68426197458456	97634.40860215054
34.11841154098511	100.68426197458456	97634.40860215054
34.18441820144653	101.17302052785924	97634.40860215054
34.25042462348938	101.17302052785924	97634.40860215054
34.315431356430054	101.17302052785924	97262.95210166178
34.3814377784729	100.68426197458456	97634.40860215054
34.446444511413574	101.17302052785924	97262.95210166178
34.51245093345642	101.17302052785924	97262.95210166178
34.577457427978516	100.68426197458456	97262.95210166178
34.64346408843994	100.68426197458456	97262.95210166178
34.708470582962036	100.68426197458456	97262.95210166178
34.77847766876221	100.68426197458456	97262.95210166178
34.84448432922363	100.68426197458456	97262.95210166178
34.90949082374573	100.68426197458456	97262.95210166178
34.97449707984924	101.17302052785924	97262.95210166178
35.04050374031067	101.17302052785924	97262.95210166178
35.106510400772095	101.17302052785924	97262.95210166178
